run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,t_first_dma_done_ns,t_start_written_ns,t_first_cid_ns,t_batch_done_ns
c3_14q_decomp_smoke-c3-7-r-1-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,497071971272403,497072094215832,122.943429,832,131328,524288,50,19202,1,c3_14q_decomp_smoke,0,1,0,0,,497071971300143,497071971300663,497071971346134,497072094197772
c3_14q_decomp_smoke-c3-7-r0-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,0,ok,,1,8192,2,4,14.84,121.6020,497072246626257,497072369563816,122.937559,832,131328,524288,35,18407,1,c3_14q_decomp_smoke,0,1,0,0,,497072246653477,497072246654097,497072246676637,497072369549956
c3_14q_decomp_smoke-c3-7-r1-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,1,ok,,1,8192,2,4,14.84,121.6020,497072514538226,497072637489366,122.95114,832,131328,524288,772,20129,1,c3_14q_decomp_smoke,0,1,0,0,,497072514565387,497072514566077,497072514583827,497072637463186
c3_14q_decomp_p0-c3-7-r-1-1788500082,2026-09-03T22:34:42,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,497105178686749,497105301629318,122.942569,832,131328,524288,621,19976,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497105178713699,497105178714329,497105178740519,497105301610978
c3_14q_decomp_p0-c3-22-r6-1788500332,2026-09-03T22:38:52,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,6,ok,,1,400,2,14,50.12,20.0496,497355339732519,497355360466877,20.734358,4192,458752,89600,33,3272,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497355339822580,497355339823290,497355339876991,497355359989472
c3_14q_decomp_p0-c3-22-r7-1788500332,2026-09-03T22:38:52,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,7,ok,,1,400,2,14,50.12,20.0496,497355853388337,497355873663119,20.274782,4192,458752,89600,35,3323,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497355853477947,497355853478648,497355853532718,497355873644859
c3_14q_decomp_p0-c3-22-r8-1788500333,2026-09-03T22:38:53,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,8,ok,,1,400,2,14,50.12,20.0496,497356364799882,497356385075414,20.275532,4192,458752,89600,48,3125,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497356364889992,497356364890682,497356364944323,497356385055554
c3_14q_decomp_p0-c3-22-r9-1788500333,2026-09-03T22:38:53,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,9,ok,,1,400,2,14,50.12,20.0496,497356916996544,497356937261717,20.265173,4192,458752,89600,552,3684,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497356917087185,497356917087895,497356917140806,497356937252407
c3_14q_decomp_p0-c3-19-r-1-1788500334,2026-09-03T22:38:54,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,-1,ok,,1,4096,2,14,46.42,190.1199,497357449396129,497357640319099,190.92297,3968,458752,917504,594,31706,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497357449486440,497357449487050,497357449540241,497357640299498
c3_14q_decomp_p0-c3-19-r0-1788500335,2026-09-03T22:38:55,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,0,ok,,1,4096,2,14,46.42,190.1199,497358112557012,497358303471231,190.914219,3968,458752,917504,422,30881,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497358112646993,497358112647653,497358112700713,497358303460451
c3_14q_decomp_p0-c3-19-r1-1788500335,2026-09-03T22:38:55,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,1,ok,,1,4096,2,14,46.42,190.1199,497358776390711,497358967307011,190.9163,3968,458752,917504,154,30859,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497358776480842,497358776481442,497358776535153,497358967293261
c3_14q_decomp_p0-c3-19-r2-1788500336,2026-09-03T22:38:56,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,2,ok,,1,4096,2,14,46.42,190.1199,497359480500063,497359671414293,190.91423,3968,458752,917504,633,31855,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497359480589964,497359480591164,497359480644585,497359671403103
c3_14q_decomp_p0-c3-19-r3-1788500337,2026-09-03T22:38:57,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,3,ok,,1,4096,2,14,46.42,190.1199,497360189103471,497360380034180,190.930709,3968,458752,917504,602,32063,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497360189193251,497360189193981,497360189247372,497360380006170
c3_14q_decomp_p0-c3-19-r4-1788500337,2026-09-03T22:38:57,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,4,ok,,1,4096,2,14,46.42,190.1199,497360889907870,497361080833009,190.925139,3968,458752,917504,580,31780,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497360889998681,497360889999331,497360890051661,497361080811529
c3_14q_decomp_p0-c3-19-r5-1788500338,2026-09-03T22:38:58,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,5,ok,,1,4096,2,14,46.42,190.1199,497361555778739,497361746690829,190.91209,3968,458752,917504,629,32026,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497361555869270,497361555869890,497361555922561,497361746681539
c3_14q_decomp_p0-c3-19-r6-1788500339,2026-09-03T22:38:59,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,6,ok,,1,4096,2,14,46.42,190.1199,497362258053433,497362448968003,190.91457,3968,458752,917504,310,31836,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497362258143814,497362258144414,497362258197125,497362448956603
c3_14q_decomp_p0-c3-19-r7-1788500340,2026-09-03T22:39:00,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,7,ok,,1,4096,2,14,46.42,190.1199,497362963391308,497363154305227,190.913919,3968,458752,917504,793,33388,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497362963481789,497362963482439,497362963536159,497363154294257
c3_14q_decomp_p0-c3-19-r8-1788500340,2026-09-03T22:39:00,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,8,ok,,1,4096,2,14,46.42,190.1199,497363669493360,497363860428989,190.935629,3968,458752,917504,286,31030,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497363669583141,497363669583871,497363669636551,497363860395319
c3_14q_decomp_p0-c3-19-r9-1788500341,2026-09-03T22:39:01,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,19,9,ok,,1,4096,2,14,46.42,190.1199,497364372076107,497364562994826,190.918719,3968,458752,917504,320,30812,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497364372166388,497364372167148,497364372590192,497364562979656
c3_14q_decomp_p0-c3-24-r-1-1788500342,2026-09-03T22:39:02,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,-1,ok,,1,1024,2,6,59.48,60.9034,497364814268689,497364875405541,61.136852,10080,196864,98304,29,3186,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497364814309020,497364814309500,497364814333640,497364875395881
c3_14q_decomp_p0-c3-24-r0-1788500342,2026-09-03T22:39:02,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,0,ok,,1,1024,2,6,59.48,60.9034,497365081560513,497365142702984,61.142471,10080,196864,98304,227,3727,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497365081599393,497365081600143,497365081975137,497365142687844
c3_14q_decomp_p0-c3-24-r1-1788500342,2026-09-03T22:39:02,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,1,ok,,1,1024,2,6,59.48,60.9034,497365414466742,497365475604734,61.137992,10080,196864,98304,27,3582,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497365414506453,497365414507023,497365414533073,497365475595124
c3_14q_decomp_p0-c3-24-r2-1788500343,2026-09-03T22:39:03,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,2,ok,,1,1024,2,6,59.48,60.9034,497365726849627,497365787995288,61.145661,10080,196864,98304,30,3619,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497365726889817,497365726890387,497365726918567,497365787977428
c3_14q_decomp_p0-c3-24-r3-1788500343,2026-09-03T22:39:03,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,3,ok,,1,1024,2,6,59.48,60.9034,497365997346952,497366058492794,61.145842,10080,196864,98304,589,4135,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497365997386412,497365997386912,497365997412553,497366058474363
c3_14q_decomp_p0-c3-24-r4-1788500343,2026-09-03T22:39:03,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,4,ok,,1,1024,2,6,59.48,60.9034,497366286711676,497366347854358,61.142682,10080,196864,98304,36,3573,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497366286751206,497366286751747,497366286775727,497366347839007
c3_14q_decomp_p0-c3-24-r5-1788500343,2026-09-03T22:39:03,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,5,ok,,1,1024,2,6,59.48,60.9034,497366574898868,497366636859628,61.96076,10080,196864,98304,27,3632,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497366574938489,497366574939009,497366574963469,497366636027190
c3_14q_decomp_p0-c3-24-r6-1788500344,2026-09-03T22:39:04,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,6,ok,,1,1024,2,6,59.48,60.9034,497366843953059,497366905098861,61.145802,10080,196864,98304,28,3595,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497366843992960,497366843993500,497366844078111,497366905080681
c3_14q_decomp_p0-c3-24-r7-1788500344,2026-09-03T22:39:04,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,7,ok,,1,1024,2,6,59.48,60.9034,497367132295333,497367193441795,61.146462,10080,196864,98304,204,3735,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497367132334834,497367132335454,497367132367914,497367193422665
c3_14q_decomp_p0-c3-24-r8-1788500344,2026-09-03T22:39:04,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,8,ok,,1,1024,2,6,59.48,60.9034,497367421465035,497367482603487,61.138452,10080,196864,98304,37,3662,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497367421504266,497367421504776,497367421530466,497367482593667
c3_14q_decomp_p0-c3-24-r9-1788500345,2026-09-03T22:39:05,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,24,9,ok,,1,1024,2,6,59.48,60.9034,497367689325544,497367750465356,61.139812,10080,196864,98304,37,3524,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497367689364915,497367689365495,497367689390505,497367750452966
c3_14q_decomp_p200-c3-10-r-1-1788500349,2026-09-03T22:39:09,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,-1,ok,,1,32,2,8,27.36,0.8756,497372362013479,497372363003748,0.990269,1664,262400,4096,28,158,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497372362066159,497372362066789,497372362108600,497372362978978
c3_14q_decomp_p200-c3-10-r0-1788500349,2026-09-03T22:39:09,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,0,ok,,1,32,2,8,27.36,0.8756,497372674339832,497372675316652,0.97682,1664,262400,4096,29,112,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497372674392183,497372674392673,497372674423533,497372675304972
c3_14q_decomp_p200-c3-10-r1-1788500350,2026-09-03T22:39:10,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,1,ok,,1,32,2,8,27.36,0.8756,497372986786917,497372987762137,0.97522,1664,262400,4096,28,138,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497372986839758,497372986840368,497372986872218,497372987753247
c3_14q_decomp_p200-c3-10-r2-1788500350,2026-09-03T22:39:10,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,2,ok,,1,32,2,8,27.36,0.8756,497373341677367,497373342658457,0.98109,1664,262400,4096,27,84,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497373341730007,497373341730637,497373341762798,497373342642226
c3_14q_decomp_p200-c3-10-r3-1788500350,2026-09-03T22:39:10,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,3,ok,,1,32,2,8,27.36,0.8756,497373654954590,497373655937670,0.98308,1664,262400,4096,27,114,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497373655007101,497373655008011,497373655038681,497373655920000
c3_14q_decomp_p200-c3-10-r4-1788500351,2026-09-03T22:39:11,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,4,ok,,1,32,2,8,27.36,0.8756,497373968113812,497373969095722,0.98191,1664,262400,4096,27,86,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497373968165633,497373968166273,497373968198903,497373969078732
c3_14q_decomp_p200-c3-10-r5-1788500351,2026-09-03T22:39:11,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,5,ok,,1,32,2,8,27.36,0.8756,497374279931411,497374280909551,0.97814,1664,262400,4096,28,110,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497374279983841,497374279984551,497374280045342,497374280896770
c3_14q_decomp_p200-c3-10-r6-1788500351,2026-09-03T22:39:11,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,6,ok,,1,32,2,8,27.36,0.8756,497374592974422,497374593948731,0.974309,1664,262400,4096,28,138,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497374593027142,497374593027772,497374593058803,497374593939821
c3_14q_decomp_p200-c3-10-r7-1788500352,2026-09-03T22:39:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,7,ok,,1,32,2,8,27.36,0.8756,497374904080033,497374905061823,0.98179,1664,262400,4096,29,106,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497374904132874,497374904133654,497374904164664,497374905045603
c3_14q_decomp_p200-c3-10-r8-1788500352,2026-09-03T22:39:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,8,ok,,1,32,2,8,27.36,0.8756,497375218112204,497375219109004,0.9968,1664,262400,4096,46,98,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497375218164285,497375218164805,497375218197085,497375219077244
c3_14q_decomp_p200-c3-10-r9-1788500352,2026-09-03T22:39:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,10,9,ok,,1,32,2,8,27.36,0.8756,497375531247106,497375532224476,0.97737,1664,262400,4096,44,91,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497375531299226,497375531299896,497375531331997,497375532212886
c3_14q_decomp_p200-c3-9-r-1-1788500353,2026-09-03T22:39:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,-1,ok,,1,128,2,6,21.10,2.7013,497375786327277,497375789128205,2.800928,1248,196864,12288,43,290,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497375786367357,497375786367877,497375786391508,497375789113625
c3_14q_decomp_p200-c3-9-r0-1788500353,2026-09-03T22:39:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,0,ok,,1,128,2,6,21.10,2.7013,497376072243797,497376075046045,2.802248,1248,196864,12288,47,363,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497376072283087,497376072283817,497376072308257,497376075028775
c3_14q_decomp_p200-c3-9-r1-1788500353,2026-09-03T22:39:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,1,ok,,1,128,2,6,21.10,2.7013,497376358657691,497376361460909,2.803218,1248,196864,12288,44,356,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497376358697542,497376358698272,497376358722272,497376361443399
c3_14q_decomp_p200-c3-9-r2-1788500353,2026-09-03T22:39:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,2,ok,,1,128,2,6,21.10,2.7013,497376606948165,497376609749653,2.801488,1248,196864,12288,45,347,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497376606987585,497376606988295,497376607014115,497376609734212
c3_14q_decomp_p200-c3-9-r3-1788500354,2026-09-03T22:39:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,3,ok,,1,128,2,6,21.10,2.7013,497376852551061,497376855348659,2.797598,1248,196864,12288,44,292,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497376852590821,497376852591561,497376852615792,497376855336449
c3_14q_decomp_p200-c3-9-r4-1788500354,2026-09-03T22:39:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,4,ok,,1,128,2,6,21.10,2.7013,497377140380780,497377143180728,2.799948,1248,196864,12288,45,311,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497377140420280,497377140420910,497377140445820,497377143166228
c3_14q_decomp_p200-c3-9-r5-1788500354,2026-09-03T22:39:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,5,ok,,1,128,2,6,21.10,2.7013,497377427556002,497377430362290,2.806288,1248,196864,12288,54,360,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497377427595572,497377427596152,497377427620553,497377430342030
c3_14q_decomp_p200-c3-9-r6-1788500355,2026-09-03T22:39:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,6,ok,,1,128,2,6,21.10,2.7013,497377716833485,497377719636583,2.803098,1248,196864,12288,44,316,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497377716873426,497377716874256,497377716897546,497377719619623
c3_14q_decomp_p200-c3-9-r7-1788500355,2026-09-03T22:39:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,7,ok,,1,128,2,6,21.10,2.7013,497378043899416,497378046695094,2.795678,1248,196864,12288,46,274,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497378043940267,497378043941087,497378043966747,497378046686004
c3_14q_decomp_p200-c3-9-r8-1788500355,2026-09-03T22:39:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,8,ok,,1,128,2,6,21.10,2.7013,497378291443062,497378294243530,2.800468,1248,196864,12288,46,325,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497378291482583,497378291483243,497378291507163,497378294228920
c3_14q_decomp_p200-c3-9-r9-1788500355,2026-09-03T22:39:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,9,9,ok,,1,128,2,6,21.10,2.7013,497378580726425,497378583540624,2.814199,1248,196864,12288,26,333,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497378580766226,497378580766846,497378580791576,497378583512073
c3_14q_decomp_p200-c3-12-r-1-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,-1,ok,,1,10000,2,1,5.43,54.3000,497378662651575,497378718537224,55.885649,192,33024,160000,611,6065,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497378662658985,497378662659855,497378662675595,497378718526124
c3_14q_decomp_p200-c3-12-r0-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,0,ok,,1,10000,2,1,5.43,54.3000,497378758139540,497378814032139,55.892599,192,33024,160000,335,5483,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497378758147070,497378758147770,497378758163460,497378814014359
c3_14q_decomp_p200-c3-12-r1-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,1,ok,,1,10000,2,1,5.43,54.3000,497378854366262,497378910258151,55.891889,192,33024,160000,35,5648,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497378854373852,497378854374622,497378854389732,497378910240971
c3_14q_decomp_p200-c3-12-r2-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,2,ok,,1,10000,2,1,5.43,54.3000,497378989879008,497379045887748,56.00874,192,33024,160000,35,5561,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497378989886538,497378989887228,497378989902538,497379045753736
c3_14q_decomp_p200-c3-12-r3-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,3,ok,,1,10000,2,1,5.43,54.3000,497379124905558,497379180799067,55.893509,192,33024,160000,56,5554,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497379124912838,497379124913608,497379124927758,497379180779887
c3_14q_decomp_p200-c3-12-r4-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,4,ok,,1,10000,2,1,5.43,54.3000,497379217561855,497379273453814,55.891959,192,33024,160000,37,5829,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497379217569135,497379217570225,497379217584755,497379273436234
c3_14q_decomp_p200-c3-12-r5-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,5,ok,,1,10000,2,1,5.43,54.3000,497379352032040,497379407920029,55.887989,192,33024,160000,638,6120,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497379352040150,497379352040760,497379352059830,497379407906879
c3_14q_decomp_p200-c3-12-r6-1788500356,2026-09-03T22:39:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,6,ok,,1,10000,2,1,5.43,54.3000,497379486084890,497379541976329,55.891439,192,33024,160000,326,6056,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497379486092730,497379486093381,497379486382403,497379541958689
c3_14q_decomp_p200-c3-12-r7-1788500357,2026-09-03T22:39:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,7,ok,,1,10000,2,1,5.43,54.3000,497379577861668,497379633750177,55.888509,192,33024,160000,34,5755,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497379577869718,497379577870318,497379578038650,497379633736337
c3_14q_decomp_p200-c3-12-r8-1788500357,2026-09-03T22:39:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,8,ok,,1,10000,2,1,5.43,54.3000,497379671330133,497379727232992,55.902859,192,33024,160000,506,6198,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497379671337653,497379671338263,497379671355873,497379727204162
c3_14q_decomp_p200-c3-12-r9-1788500357,2026-09-03T22:39:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,12,9,ok,,1,10000,2,1,5.43,54.3000,497379762562926,497379818451665,55.888739,192,33024,160000,25,5794,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,497379762570456,497379762571206,497379762586196,497379818437444
